lambda_nm,intensity
5.743831787109375000e+02,1.524393633008003235e-02
5.741594848632812500e+02,1.615991070866584778e-02
5.739357910156250000e+02,1.693497784435749054e-02
5.737120971679687500e+02,1.705767586827278137e-02
5.734884033203125000e+02,1.711491681635379791e-02
5.732647094726562500e+02,1.751760020852088928e-02
5.730410766601562500e+02,1.758796535432338715e-02
5.728173828125000000e+02,1.750926300883293152e-02
5.725936889648437500e+02,1.854176819324493408e-02
5.723699951171875000e+02,1.974677294492721558e-02
5.721463012695312500e+02,1.909075118601322174e-02
5.719226074218750000e+02,1.838104426860809326e-02
5.716989135742187500e+02,1.786756888031959534e-02
5.714752807617187500e+02,1.871805824339389801e-02
5.712515869140625000e+02,1.950372941792011261e-02
5.710278930664062500e+02,1.996342279016971588e-02
5.708041992187500000e+02,1.911860331892967224e-02
5.705805053710937500e+02,1.922858133912086487e-02
5.703568115234375000e+02,1.864007487893104553e-02
5.701331176757812500e+02,1.768463291227817535e-02
5.699094848632812500e+02,1.799290813505649567e-02
5.696857910156250000e+02,1.893878728151321411e-02
5.694620971679687500e+02,1.933718472719192505e-02
5.692384033203125000e+02,1.923816464841365814e-02
5.690147094726562500e+02,1.836035773158073425e-02
5.687910156250000000e+02,1.927733980119228363e-02
5.685673217773437500e+02,2.009496465325355530e-02
5.683436889648437500e+02,1.855692267417907715e-02
5.681199951171875000e+02,1.822499185800552368e-02
5.678963012695312500e+02,1.955278404057025909e-02
5.676726074218750000e+02,2.081741206347942352e-02
5.674489135742187500e+02,2.155948057770729065e-02
5.672252197265625000e+02,2.230812236666679382e-02
5.670015869140625000e+02,1.923375390470027924e-02
5.667778930664062500e+02,1.740959845483303070e-02
5.665541992187500000e+02,1.876196451485157013e-02
5.663305053710937500e+02,1.855541393160820007e-02
5.661068115234375000e+02,1.733937673270702362e-02
5.658831176757812500e+02,1.684573478996753693e-02
5.656594238281250000e+02,1.855810917913913727e-02
5.654357299804687500e+02,2.071829512715339661e-02
5.652120971679687500e+02,1.949894614517688751e-02
5.649884033203125000e+02,1.831924542784690857e-02
5.647647094726562500e+02,1.931350305676460266e-02
5.645410156250000000e+02,1.950336620211601257e-02
5.643173217773437500e+02,1.820589974522590637e-02
5.640936279296875000e+02,1.726402156054973602e-02
5.638699951171875000e+02,1.686843112111091614e-02
5.636463012695312500e+02,1.692751608788967133e-02
5.634226074218750000e+02,1.677567511796951294e-02
5.631989135742187500e+02,1.663718000054359436e-02
5.629752197265625000e+02,1.647966727614402771e-02
5.627515258789062500e+02,1.597906090319156647e-02
5.625278320312500000e+02,1.575935073196887970e-02
5.623041381835937500e+02,1.590119861066341400e-02
5.620805053710937500e+02,1.596944406628608704e-02
5.618568115234375000e+02,1.250924263149499893e-02
5.616331176757812500e+02,1.077330950647592545e-02
5.614094238281250000e+02,1.055114343762397766e-02
5.611857299804687500e+02,9.639157913625240326e-03
5.609620361328125000e+02,9.399812668561935425e-03
5.607384033203125000e+02,9.474340826272964478e-03
5.605147094726562500e+02,9.457153268158435822e-03
5.602910156250000000e+02,9.798491373658180237e-03
5.600673217773437500e+02,9.792581200599670410e-03
5.598436279296875000e+02,1.006739120930433273e-02
5.596199340820312500e+02,1.023591682314872742e-02
5.593962402343750000e+02,9.519228711724281311e-03
5.591725463867187500e+02,9.170104749500751495e-03
5.589489135742187500e+02,9.170104749500751495e-03
5.587252197265625000e+02,9.172100573778152466e-03
5.585015258789062500e+02,9.170104749500751495e-03
5.582778320312500000e+02,9.036429226398468018e-03
5.580541381835937500e+02,8.971555158495903015e-03
5.578304443359375000e+02,8.949858136475086212e-03
5.576068115234375000e+02,8.604031056165695190e-03
5.573831176757812500e+02,8.604177273809909821e-03
5.571594238281250000e+02,9.016329422593116760e-03
5.569357299804687500e+02,9.016084484755992889e-03
5.567120361328125000e+02,8.485235273838043213e-03
5.564883422851562500e+02,8.393901400268077850e-03
5.562646484375000000e+02,8.911919780075550079e-03
5.560409545898437500e+02,8.847578428685665131e-03
5.558173217773437500e+02,8.713746443390846252e-03
5.555936279296875000e+02,9.023360908031463623e-03
5.553699340820312500e+02,9.455515071749687195e-03
5.551462402343750000e+02,1.024705730378627777e-02
5.549225463867187500e+02,9.899829514324665070e-03
5.546988525390625000e+02,9.613825008273124695e-03
5.544752197265625000e+02,9.153184480965137482e-03
5.542515258789062500e+02,8.786329999566078186e-03
5.540278320312500000e+02,8.713746443390846252e-03
5.538041381835937500e+02,8.869604207575321198e-03
5.535804443359375000e+02,9.239954873919487000e-03
5.533567504882812500e+02,9.356652386486530304e-03
5.531330566406250000e+02,9.508362039923667908e-03
5.529094238281250000e+02,9.574850089848041534e-03
5.526857299804687500e+02,9.111584164202213287e-03
5.524620361328125000e+02,8.773833513259887695e-03
5.522383422851562500e+02,9.178339503705501556e-03
5.520146484375000000e+02,9.568938985466957092e-03
5.517909545898437500e+02,9.187391027808189392e-03
5.515672607421875000e+02,8.980134502053260803e-03
5.513436279296875000e+02,8.978366851806640625e-03
5.511199340820312500e+02,8.952649310231208801e-03
5.508962402343750000e+02,9.726113639771938324e-03
5.506725463867187500e+02,1.007696986198425293e-02
5.504488525390625000e+02,9.914028458297252655e-03
5.502251586914062500e+02,9.837772697210311890e-03
5.500014648437500000e+02,9.537184610962867737e-03
5.497778320312500000e+02,9.571131318807601929e-03
5.495541381835937500e+02,9.316108189523220062e-03
5.493304443359375000e+02,9.011620655655860901e-03
5.491067504882812500e+02,1.003827992826700211e-02
5.488830566406250000e+02,1.053290255367755890e-02
5.486593627929687500e+02,9.777464903891086578e-03
5.484356689453125000e+02,1.026837900280952454e-02
5.482119750976562500e+02,9.733967483043670654e-03
5.479883422851562500e+02,9.512375108897686005e-03
5.477646484375000000e+02,1.004982274025678635e-02
5.475409545898437500e+02,1.011917460709810257e-02
5.473172607421875000e+02,9.645945392549037933e-03
5.470935668945312500e+02,9.450412355363368988e-03
5.468698730468750000e+02,1.028531696647405624e-02
5.466462402343750000e+02,9.643454104661941528e-03
5.464225463867187500e+02,9.688999503850936890e-03
5.461988525390625000e+02,1.007090322673320770e-02
5.459751586914062500e+02,9.317687712609767914e-03
5.457514648437500000e+02,8.807466365396976471e-03
5.455277709960937500e+02,9.098102338612079620e-03
5.453041381835937500e+02,9.394527412950992584e-03
5.450803833007812500e+02,9.094168432056903839e-03
5.448567504882812500e+02,8.780815638601779938e-03
5.446330566406250000e+02,8.713746443390846252e-03
5.444093627929687500e+02,8.713746443390846252e-03
5.441856689453125000e+02,8.076803758740425110e-03
5.439619750976562500e+02,7.851497270166873932e-03
5.437382812500000000e+02,8.876695297658443451e-03
5.435146484375000000e+02,9.417327120900154114e-03
5.432909545898437500e+02,9.576026350259780884e-03
5.430672607421875000e+02,9.775993414223194122e-03
5.428435668945312500e+02,8.987388573586940765e-03
5.426198730468750000e+02,8.479519747197628021e-03
5.423961791992187500e+02,9.515118785202503204e-03
5.421725463867187500e+02,9.946503676474094391e-03
5.419488525390625000e+02,9.218490682542324066e-03
5.417251586914062500e+02,8.998539298772811890e-03
5.415014648437500000e+02,9.505001828074455261e-03
5.412777709960937500e+02,9.678142145276069641e-03
5.410540771484375000e+02,9.832592681050300598e-03
5.408303833007812500e+02,9.692847728729248047e-03
5.406066894531250000e+02,8.969623595476150513e-03
5.403830566406250000e+02,8.880916982889175415e-03
5.401593627929687500e+02,8.941925130784511566e-03
5.399356689453125000e+02,9.383713826537132263e-03
5.397119750976562500e+02,9.954841807484626770e-03
5.394882812500000000e+02,1.099219545722007751e-02
5.392645874023437500e+02,1.068085525184869766e-02
5.390409545898437500e+02,9.116782806813716888e-03
5.388172607421875000e+02,9.354067966341972351e-03
5.385935668945312500e+02,9.618459269404411316e-03
5.383698730468750000e+02,9.912699460983276367e-03
5.381461791992187500e+02,1.105356030166149139e-02
5.379224853515625000e+02,1.006506942212581635e-02
5.376987915039062500e+02,9.355107322335243225e-03
5.374750976562500000e+02,9.287090040743350983e-03
5.372514648437500000e+02,1.086427643895149231e-02
5.370277709960937500e+02,1.109913643449544907e-02
5.368040771484375000e+02,1.106409728527069092e-02
5.365803833007812500e+02,9.768126532435417175e-03
5.363566894531250000e+02,9.282190352678298950e-03
5.361329956054687500e+02,1.011067535728216171e-02
5.359093017578125000e+02,1.041186414659023285e-02
5.356856689453125000e+02,1.150065287947654724e-02
5.354619750976562500e+02,1.014880277216434479e-02
5.352382812500000000e+02,9.043079800903797150e-03
5.350145874023437500e+02,8.976860903203487396e-03
5.347908935546875000e+02,9.838709607720375061e-03
5.345671997070312500e+02,1.010408718138933182e-02
5.343435668945312500e+02,1.031631417572498322e-02
5.341198730468750000e+02,1.030880585312843323e-02
5.338961791992187500e+02,1.027598790824413300e-02
5.336724853515625000e+02,1.027500815689563751e-02
5.334487915039062500e+02,1.018859911710023880e-02
5.332250976562500000e+02,9.511752054095268250e-03
5.330014038085937500e+02,1.030379161238670349e-02
5.327777099609375000e+02,1.140264794230461121e-02
5.325540771484375000e+02,1.059349905699491501e-02
5.323303833007812500e+02,1.049079839140176773e-02
5.321066894531250000e+02,9.087443351745605469e-03
5.318829956054687500e+02,8.909497410058975220e-03
5.316593017578125000e+02,1.162725314497947693e-02
5.314356079101562500e+02,1.437655463814735413e-02
5.312119750976562500e+02,1.285140216350555420e-02
5.309882812500000000e+02,1.210362743586301804e-02
5.307645874023437500e+02,1.297320984303951263e-02
5.305408935546875000e+02,1.296668685972690582e-02
5.303171997070312500e+02,1.212256215512752533e-02
5.300935058593750000e+02,1.212078612297773361e-02
5.298698120117187500e+02,1.210670638829469681e-02
5.296461181640625000e+02,1.197980251163244247e-02
5.294224853515625000e+02,1.318970322608947754e-02
5.291987915039062500e+02,1.288553327322006226e-02
5.289750976562500000e+02,1.240774057805538177e-02
5.287514038085937500e+02,1.317746751010417938e-02
5.285277099609375000e+02,1.168974302709102631e-02
5.283040161132812500e+02,1.111947651952505112e-02
5.280803833007812500e+02,1.411633286625146866e-02
5.278566894531250000e+02,1.316294353455305099e-02
5.276329956054687500e+02,1.156820636242628098e-02
5.274093017578125000e+02,9.750431403517723083e-03
5.271856079101562500e+02,9.242505766451358795e-03
5.269619140625000000e+02,1.017942838370800018e-02
5.267382202148437500e+02,1.024170219898223877e-02
5.265145263671875000e+02,1.110042538493871689e-02
5.262908935546875000e+02,1.091031730175018311e-02
5.260671997070312500e+02,1.120358239859342575e-02
5.258435058593750000e+02,1.133655011653900146e-02
5.256198120117187500e+02,1.148824952542781830e-02
5.253961181640625000e+02,1.229246053844690323e-02
5.251724243164062500e+02,1.177493389695882797e-02
5.249487915039062500e+02,1.237298361957073212e-02
5.247250976562500000e+02,1.379014272242784500e-02
5.245014038085937500e+02,1.364920940250158310e-02
5.242777099609375000e+02,1.179747842252254486e-02
5.240540161132812500e+02,1.084332726895809174e-02
5.238303222656250000e+02,1.122715603560209274e-02
5.236066284179687500e+02,1.187375746667385101e-02
5.233829345703125000e+02,1.406292337924242020e-02
5.231593017578125000e+02,1.317268330603837967e-02
5.229356079101562500e+02,1.274802628904581070e-02
5.227119140625000000e+02,1.274523511528968811e-02
5.224882202148437500e+02,1.273777149617671967e-02
5.222645263671875000e+02,1.353822275996208191e-02
5.220408325195312500e+02,1.138469390571117401e-02
5.218171997070312500e+02,9.868928231298923492e-03
5.215935058593750000e+02,1.270879805088043213e-02
5.213698120117187500e+02,1.395299658179283142e-02
5.211461181640625000e+02,1.295648422092199326e-02
5.209224243164062500e+02,1.045867055654525757e-02
5.206987304687500000e+02,1.072608586400747299e-02
5.204750366210937500e+02,1.374247111380100250e-02
5.202514038085937500e+02,1.448296289891004562e-02
5.200277099609375000e+02,1.426831819117069244e-02
5.198040161132812500e+02,1.610134914517402649e-02
5.195803222656250000e+02,1.728705316781997681e-02
5.193566284179687500e+02,1.384062133729457855e-02
5.191329345703125000e+02,1.233227364718914032e-02
5.189092407226562500e+02,1.394345145672559738e-02
5.186856079101562500e+02,1.345584914088249207e-02
5.184619140625000000e+02,1.357285398989915848e-02
5.182382202148437500e+02,1.453393511474132538e-02
5.180145263671875000e+02,1.251051574945449829e-02
5.177908325195312500e+02,1.203418057411909103e-02
5.175671386718750000e+02,1.436342205852270126e-02
5.173434448242187500e+02,1.406553480774164200e-02
5.171198120117187500e+02,1.338465604931116104e-02
5.168961181640625000e+02,1.453634817153215408e-02
5.166724243164062500e+02,1.508023310452699661e-02
5.164487304687500000e+02,1.512555405497550964e-02
5.162250366210937500e+02,1.526347734034061432e-02
5.160013427734375000e+02,1.580386795103549957e-02
5.157776489257812500e+02,1.562257111072540283e-02
5.155540161132812500e+02,1.503112725913524628e-02
5.153303222656250000e+02,1.497990079224109650e-02
5.151066284179687500e+02,1.424675341695547104e-02
5.148829345703125000e+02,1.470858417451381683e-02
5.146592407226562500e+02,1.455077156424522400e-02
5.144355468750000000e+02,1.463933661580085754e-02
5.142118530273437500e+02,1.553620956838130951e-02
5.139882202148437500e+02,1.559016015380620956e-02
5.137645263671875000e+02,1.520173158496618271e-02
5.135408325195312500e+02,1.529149617999792099e-02
5.133171386718750000e+02,1.519633270800113678e-02
5.130934448242187500e+02,1.498192362487316132e-02
5.128697509765625000e+02,1.451133005321025848e-02
5.126461181640625000e+02,1.457031629979610443e-02
5.124224243164062500e+02,1.504748873412609100e-02
5.121987304687500000e+02,1.513383071869611740e-02
5.119750366210937500e+02,1.508640591055154800e-02
5.117513427734375000e+02,1.502125430852174759e-02
5.115276489257812500e+02,1.460806094110012054e-02
5.113039550781250000e+02,1.450286153703927994e-02
5.110802917480468750e+02,1.508197188377380371e-02
5.108565979003906250e+02,1.499472837895154953e-02
5.106329345703125000e+02,1.480714045464992523e-02
5.104092407226562500e+02,1.510370802134275436e-02
5.101855468750000000e+02,1.472172047942876816e-02
5.099618530273437500e+02,1.441292371600866318e-02
5.097381896972656250e+02,1.436492055654525757e-02
5.095144958496093750e+02,1.436393987387418747e-02
5.092908020019531250e+02,1.531783957034349442e-02
5.090671081542968750e+02,1.570111140608787537e-02
5.088434448242187500e+02,1.613506674766540527e-02
5.086197509765625000e+02,1.510674413293600082e-02
5.083960876464843750e+02,1.433610823005437851e-02
5.081723632812500000e+02,1.421593502163887024e-02
5.079486999511718750e+02,1.482380647212266922e-02
5.077250061035156250e+02,1.507746521383523941e-02
5.075013427734375000e+02,1.449594367295503616e-02
5.072776489257812500e+02,1.453366223722696304e-02
5.070539550781250000e+02,1.513552945107221603e-02
5.068302612304687500e+02,1.459680497646331787e-02
5.066065979003906250e+02,1.479748077690601349e-02
5.063829040527343750e+02,1.502391882240772247e-02
5.061592102050781250e+02,1.451510656625032425e-02
5.059355163574218750e+02,1.550683006644248962e-02
5.057118530273437500e+02,1.535525079816579819e-02
5.054881591796875000e+02,1.514369435608386993e-02
5.052644958496093750e+02,1.608263887465000153e-02
5.050408020019531250e+02,1.582751795649528503e-02
5.048171081542968750e+02,1.564183272421360016e-02
5.045934143066406250e+02,1.587001234292984009e-02
5.043697509765625000e+02,1.603457145392894745e-02
5.041460571289062500e+02,1.488279365003108978e-02
5.039223632812500000e+02,1.441756542772054672e-02
5.036986694335937500e+02,1.449210010468959808e-02
5.034750061035156250e+02,1.452016923576593399e-02
5.032513122558593750e+02,1.427227072417736053e-02
5.030276184082031250e+02,1.574386097490787506e-02
5.028039550781250000e+02,1.561946887522935867e-02
5.025802612304687500e+02,1.649614423513412476e-02
5.023565673828125000e+02,1.561702042818069458e-02
5.021329040527343750e+02,1.593047566711902618e-02
5.019092102050781250e+02,1.667674072086811066e-02
5.016855163574218750e+02,1.662883907556533813e-02
5.014618225097656250e+02,1.658746972680091858e-02
5.012381591796875000e+02,1.472731027752161026e-02
5.010144653320312500e+02,1.432669907808303833e-02
5.007907714843750000e+02,1.487596798688173294e-02
5.005670776367187500e+02,1.544031593948602676e-02
5.003434143066406250e+02,1.592727564275264740e-02
5.001197204589843750e+02,1.600363291800022125e-02
4.998960266113281250e+02,1.496970467269420624e-02
4.996723632812500000e+02,1.443798933178186417e-02
4.994486694335937500e+02,1.556781399995088577e-02
4.992249755859375000e+02,1.581291854381561279e-02
4.990012817382812500e+02,1.764715649187564850e-02
4.987776184082031250e+02,1.778809912502765656e-02
4.985539245605468750e+02,1.565940119326114655e-02
4.983302307128906250e+02,1.502622477710247040e-02
4.981065673828125000e+02,1.564809866249561310e-02
4.978828735351562500e+02,1.710375584661960602e-02
4.976591796875000000e+02,1.660102233290672302e-02
4.974355163574218750e+02,1.558414939790964127e-02
4.972118225097656250e+02,1.598312705755233765e-02
4.969881286621093750e+02,1.601980812847614288e-02
4.967644348144531250e+02,1.451583579182624817e-02
4.965407714843750000e+02,1.440580002963542938e-02
4.963170776367187500e+02,1.743438839912414551e-02
4.960933837890625000e+02,1.606042496860027313e-02
4.958696899414062500e+02,1.581393368542194366e-02
4.956460266113281250e+02,1.603035256266593933e-02
4.954223327636718750e+02,1.527293771505355835e-02
4.951986389160156250e+02,1.525278016924858093e-02
4.949749755859375000e+02,1.717865280807018280e-02
4.947512817382812500e+02,1.667536981403827667e-02
4.945275878906250000e+02,1.593711599707603455e-02
4.943039245605468750e+02,1.523252297192811966e-02
4.940802307128906250e+02,1.525630801916122437e-02
4.938565368652343750e+02,1.540020201355218887e-02
4.936328430175781250e+02,1.492574065923690796e-02
4.934091796875000000e+02,1.553761865943670273e-02
4.931854858398437500e+02,1.694331131875514984e-02
4.929617919921875000e+02,1.631825603544712067e-02
4.927380981445312500e+02,1.547398231923580170e-02
4.925144348144531250e+02,1.652758195996284485e-02
4.922907409667968750e+02,2.018227986991405487e-02
4.920670776367187500e+02,1.876082830131053925e-02
4.918433532714843750e+02,1.841636374592781067e-02
4.916196899414062500e+02,1.634485460817813873e-02
4.913959960937500000e+02,1.548593118786811829e-02
4.911723327636718750e+02,1.754276640713214874e-02
4.909486389160156250e+02,1.698482409119606018e-02
4.907249450683593750e+02,1.553592365235090256e-02
4.905012512207031250e+02,1.539056748151779175e-02
4.902775878906250000e+02,1.541022770106792450e-02
4.900538940429687500e+02,1.546560041606426239e-02
4.898302307128906250e+02,1.528139319270849228e-02
4.896065063476562500e+02,1.759669184684753418e-02
4.893828430175781250e+02,1.571321487426757812e-02
4.891591491699218750e+02,1.545036118477582932e-02
4.889354858398437500e+02,1.806984096765518188e-02
4.887117919921875000e+02,1.835528202354907990e-02
4.884880981445312500e+02,1.862004771828651428e-02
4.882644042968750000e+02,1.571371778845787048e-02
4.880407409667968750e+02,1.521500758826732635e-02
4.878170471191406250e+02,1.599342562258243561e-02
4.875933532714843750e+02,1.613092422485351562e-02
4.873696594238281250e+02,1.648414693772792816e-02
4.871459960937500000e+02,1.753349788486957550e-02
4.869223022460937500e+02,1.765293814241886139e-02
4.866986083984375000e+02,1.593909598886966705e-02
4.864749145507812500e+02,1.680483110249042511e-02
4.862512512207031250e+02,2.047033235430717468e-02
4.860275573730468750e+02,1.948631554841995239e-02
4.858038940429687500e+02,1.883534342050552368e-02
4.855802001953125000e+02,1.856484264135360718e-02
4.853565063476562500e+02,1.817208714783191681e-02
4.851328125000000000e+02,1.775459200143814087e-02
4.849091491699218750e+02,1.936511322855949402e-02
4.846854553222656250e+02,1.680080778896808624e-02
4.844617614746093750e+02,1.651961728930473328e-02
4.842380676269531250e+02,1.953395456075668335e-02
4.840144042968750000e+02,2.107612043619155884e-02
4.837907104492187500e+02,1.929589733481407166e-02
4.835670166015625000e+02,1.624333858489990234e-02
4.833433532714843750e+02,1.465202122926712036e-02
4.831196594238281250e+02,1.600898616015911102e-02
4.828959655761718750e+02,1.997561007738113403e-02
4.826722717285156250e+02,2.070734463632106781e-02
4.824486083984375000e+02,1.643502339720726013e-02
4.822249145507812500e+02,1.566923968493938446e-02
4.820012207031250000e+02,1.688567176461219788e-02
4.817775573730468750e+02,1.925988495349884033e-02
4.815538635253906250e+02,1.878549344837665558e-02
4.813302001953125000e+02,1.853315159678459167e-02
4.811065063476562500e+02,2.021530456840991974e-02
4.808827819824218750e+02,1.759363710880279541e-02
4.806591186523437500e+02,1.536610443145036697e-02
4.804354248046875000e+02,1.535158976912498474e-02
4.802117614746093750e+02,1.816753298044204712e-02
4.799880676269531250e+02,1.856617070734500885e-02
4.797643737792968750e+02,1.832015998661518097e-02
4.795407104492187500e+02,2.025825157761573792e-02
4.793170166015625000e+02,1.682341657578945160e-02
4.790933532714843750e+02,1.599510945379734039e-02
4.788696289062500000e+02,1.885088905692100525e-02
4.786459350585937500e+02,2.066627144813537598e-02
4.784222717285156250e+02,2.227557264268398285e-02
4.781985778808593750e+02,2.129482291638851166e-02
4.779748840332031250e+02,1.998885348439216614e-02
4.777512207031250000e+02,2.050763182342052460e-02
4.775275268554687500e+02,2.037196233868598938e-02
4.773038635253906250e+02,1.836342178285121918e-02
4.770801696777343750e+02,1.836319454014301300e-02
4.768564758300781250e+02,2.048779837787151337e-02
4.766327819824218750e+02,2.129049599170684814e-02
4.764090881347656250e+02,2.135897055268287659e-02
4.761854248046875000e+02,2.082730270922183990e-02
4.759617309570312500e+02,2.076268568634986877e-02
4.757380371093750000e+02,2.070368267595767975e-02
4.755143737792968750e+02,2.001153677701950073e-02
4.752906799316406250e+02,2.107567153871059418e-02
4.750670166015625000e+02,2.081060409545898438e-02
4.748433227539062500e+02,2.076726593077182770e-02
4.746196289062500000e+02,2.068159542977809906e-02
4.743959350585937500e+02,2.120149508118629456e-02
4.741722412109375000e+02,2.146822586655616760e-02
4.739485778808593750e+02,2.149400860071182251e-02
4.737248840332031250e+02,2.618026547133922577e-02
4.735011901855468750e+02,2.555833570659160614e-02
4.732775268554687500e+02,2.509451657533645630e-02
4.730538330078125000e+02,2.766378410160541534e-02
4.728301391601562500e+02,3.265889734029769897e-02
4.726064758300781250e+02,3.361480310559272766e-02
4.723827819824218750e+02,3.553539887070655823e-02
4.721590881347656250e+02,3.738282620906829834e-02
4.719353942871093750e+02,5.025106295943260193e-02
4.717117004394531250e+02,9.817427396774291992e-02
4.714880371093750000e+02,1.603760570287704468e-01
4.712643432617187500e+02,2.586635351181030273e-01
4.710406799316406250e+02,3.069181442260742188e-01
4.708169860839843750e+02,3.161514997482299805e-01
4.705932922363281250e+02,2.799186408519744873e-01
4.703696289062500000e+02,1.933560073375701904e-01
4.701459045410156250e+02,1.514835357666015625e-01
4.699222412109375000e+02,1.511405855417251587e-01
4.696985473632812500e+02,1.981509178876876831e-01
4.694748535156250000e+02,2.700236439704895020e-01
4.692511901855468750e+02,2.982636988162994385e-01
4.690274963378906250e+02,2.723661661148071289e-01
4.688038024902343750e+02,2.153456658124923706e-01
4.685801391601562500e+02,1.327613741159439087e-01
4.683564453125000000e+02,7.970929145812988281e-02
4.681327819824218750e+02,4.607938602566719055e-02
4.679090576171875000e+02,3.469115495681762695e-02
4.676853637695312500e+02,3.024499677121639252e-02
4.674617004394531250e+02,2.991460077464580536e-02
4.672380065917968750e+02,2.709881402552127838e-02
4.670143432617187500e+02,2.515512891113758087e-02
4.667906494140625000e+02,2.448942884802818298e-02
4.665669555664062500e+02,2.414449676871299744e-02
4.663432922363281250e+02,2.226258814334869385e-02
4.661195983886718750e+02,2.125644870102405548e-02
4.658959045410156250e+02,1.977826096117496490e-02
4.656722106933593750e+02,2.213611081242561340e-02
4.654485168457031250e+02,2.218064665794372559e-02
4.652248535156250000e+02,2.105876058340072632e-02
4.650011596679687500e+02,1.961311884224414825e-02
4.647774963378906250e+02,2.056658826768398285e-02
4.645538024902343750e+02,2.047612145543098450e-02
4.643301086425781250e+02,1.784166507422924042e-02
4.641064453125000000e+02,1.730027236044406891e-02
4.638827514648437500e+02,1.954125054180622101e-02
4.636590576171875000e+02,1.942829973995685577e-02
4.634353637695312500e+02,1.558294706046581268e-02
4.632116699218750000e+02,1.523914095014333725e-02
4.629880065917968750e+02,1.646169461309909821e-02
4.627643127441406250e+02,1.536483503878116608e-02
4.625406188964843750e+02,1.534990034997463226e-02
4.623169555664062500e+02,1.474300399422645569e-02
4.620932617187500000e+02,1.564035750925540924e-02
4.618695983886718750e+02,1.573230326175689697e-02
4.616459045410156250e+02,1.662546768784523010e-02
4.614222106933593750e+02,1.670035719871520996e-02
4.611985168457031250e+02,1.787261106073856354e-02
4.609748229980468750e+02,1.669587753713130951e-02
4.607511596679687500e+02,1.743032038211822510e-02
4.605274658203125000e+02,1.573286205530166626e-02
4.603037719726562500e+02,1.488347072154283524e-02
4.600801086425781250e+02,1.511593721807003021e-02
4.598564147949218750e+02,1.646271906793117523e-02
4.596327514648437500e+02,1.504301279783248901e-02
4.594090576171875000e+02,1.522934902459383011e-02
4.591853332519531250e+02,1.674386113882064819e-02
4.589616699218750000e+02,1.500421296805143356e-02
4.587379760742187500e+02,1.452515646815299988e-02
4.585142822265625000e+02,1.567769795656204224e-02
4.582906188964843750e+02,1.555149722844362259e-02
4.580669250488281250e+02,1.457600016146898270e-02
4.578432617187500000e+02,1.511707995086908340e-02
4.576195678710937500e+02,1.497695501893758774e-02
4.573958740234375000e+02,1.398474443703889847e-02
4.571721801757812500e+02,1.411664206534624100e-02
4.569484863281250000e+02,1.449051313102245331e-02
4.567248229980468750e+02,1.452017109841108322e-02
4.565011291503906250e+02,1.514606736600399017e-02
4.562774353027343750e+02,1.519406866282224655e-02
4.560537719726562500e+02,1.540200132876634598e-02
4.558300781250000000e+02,1.562805473804473877e-02
4.556064147949218750e+02,1.480661053210496902e-02
4.553827209472656250e+02,1.450800709426403046e-02
4.551590270996093750e+02,1.402624882757663727e-02
4.549353332519531250e+02,1.402827538549900055e-02
4.547116394042968750e+02,1.512171328067779541e-02
4.544879760742187500e+02,1.506627071648836136e-02
4.542642822265625000e+02,1.456132251769304276e-02
4.540405883789062500e+02,1.557008177042007446e-02
4.538169250488281250e+02,1.480947528034448624e-02
4.535932312011718750e+02,1.449535321444272995e-02
4.533695373535156250e+02,1.423770189285278320e-02
4.531458740234375000e+02,1.422969251871109009e-02
4.529221801757812500e+02,1.554608251899480820e-02
4.526984863281250000e+02,1.584195345640182495e-02
4.524747924804687500e+02,1.482068654149770737e-02
4.522510986328125000e+02,1.471069268882274628e-02
4.520274353027343750e+02,1.466781739145517349e-02
4.518037414550781250e+02,1.557635515928268433e-02
4.515800781250000000e+02,1.703744754195213318e-02
4.513563842773437500e+02,1.605775766074657440e-02
4.511326904296875000e+02,1.495059300214052200e-02
4.509090270996093750e+02,1.509069744497537613e-02
4.506853332519531250e+02,1.509380619972944260e-02
4.504616394042968750e+02,1.450940221548080444e-02
4.502379455566406250e+02,1.768273115158081055e-02
4.500142517089843750e+02,2.050712145864963531e-02
4.497905883789062500e+02,2.001391537487506866e-02
4.495668945312500000e+02,2.040490135550498962e-02
4.493432312011718750e+02,2.000436373054981232e-02
4.491195373535156250e+02,2.039039880037307739e-02
4.488958435058593750e+02,2.154944464564323425e-02
4.486721801757812500e+02,2.139316499233245850e-02
4.484484863281250000e+02,2.133130840957164764e-02
4.482247619628906250e+02,2.117015235126018524e-02
4.480010986328125000e+02,2.052030898630619049e-02
4.477774047851562500e+02,2.049127966165542603e-02
4.475537414550781250e+02,2.049323916435241699e-02
4.473300476074218750e+02,2.060093916952610016e-02
4.471063537597656250e+02,2.014989592134952545e-02
4.468826904296875000e+02,2.017459459602832794e-02
4.466589965820312500e+02,2.352625690400600433e-02
4.464353332519531250e+02,2.519317716360092163e-02
4.462116088867187500e+02,2.520773559808731079e-02
4.459879150390625000e+02,2.179204486310482025e-02
4.457642517089843750e+02,2.383784763514995575e-02
4.455405578613281250e+02,2.528476901352405548e-02
4.453168945312500000e+02,2.734840661287307739e-02
4.450932006835937500e+02,2.774302102625370026e-02
4.448695068359375000e+02,2.899587526917457581e-02
4.446458435058593750e+02,2.665874361991882324e-02
4.444221496582031250e+02,2.445164695382118225e-02
