lambda_nm,intensity
4.476101684570312500e+02,1.253992971032857895e-02
4.473864135742187500e+02,1.177110522985458374e-02
4.471626892089843750e+02,1.169182267040014267e-02
4.469389343261718750e+02,1.273279171437025070e-02
4.467151489257812500e+02,1.126951444894075394e-02
4.464913940429687500e+02,1.036423724144697189e-02
4.462676391601562500e+02,1.071675401180982590e-02
4.460438842773437500e+02,9.259383194148540497e-03
4.458201599121093750e+02,8.950693532824516296e-03
4.455963745117187500e+02,1.110801752656698227e-02
4.453726196289062500e+02,1.201197598129510880e-02
4.451488647460937500e+02,1.124888099730014801e-02
4.449251098632812500e+02,1.073279697448015213e-02
4.447013549804687500e+02,1.107202190905809402e-02
4.444776000976562500e+02,1.145726349204778671e-02
4.442538452148437500e+02,1.038085576146841049e-02
4.440300903320312500e+02,9.266978129744529724e-03
4.438063354492187500e+02,1.045248284935951233e-02
4.435825805664062500e+02,1.091100182384252548e-02
4.433588256835937500e+02,1.074402499943971634e-02
4.431350708007812500e+02,1.097836531698703766e-02
4.429113159179687500e+02,1.102682389318943024e-02
4.426875610351562500e+02,1.171168033033609390e-02
4.424638061523437500e+02,1.103221904486417770e-02
4.422400512695312500e+02,1.047295704483985901e-02
4.420162963867187500e+02,1.085609849542379379e-02
4.417925415039062500e+02,1.052685920149087906e-02
4.415687866210937500e+02,9.483544155955314636e-03
4.413450317382812500e+02,9.963095188140869141e-03
4.411212768554687500e+02,1.034861989319324493e-02
4.408974914550781250e+02,9.148033335804939270e-03
4.406737670898437500e+02,8.369237184524536133e-03
4.404500122070312500e+02,8.764361031353473663e-03
4.402262573242187500e+02,9.352818131446838379e-03
4.400025024414062500e+02,1.031199935823678970e-02
4.397787170410156250e+02,1.089492347091436386e-02
4.395549621582031250e+02,1.086755469441413879e-02
4.393312377929687500e+02,1.153092738240957260e-02
4.391074829101562500e+02,1.231348328292369843e-02
4.388837280273437500e+02,1.148653496056795120e-02
4.386599426269531250e+02,1.023054216057062149e-02
4.384361877441406250e+02,9.832177311182022095e-03
4.382124328613281250e+02,9.051631204783916473e-03
4.379887084960937500e+02,8.844108320772647858e-03
4.377649536132812500e+02,9.574050083756446838e-03
4.375411682128906250e+02,9.960365481674671173e-03
4.373174133300781250e+02,1.174824591726064682e-02
4.370936584472656250e+02,1.171186193823814392e-02
4.368699035644531250e+02,1.150329597294330597e-02
4.366461791992187500e+02,1.200262829661369324e-02
4.364223937988281250e+02,1.026187185198068619e-02
4.361986389160156250e+02,9.621852077543735504e-03
4.359748840332031250e+02,1.028396561741828918e-02
4.357511291503906250e+02,1.089798193424940109e-02
4.355273742675781250e+02,9.998891502618789673e-03
4.353036193847656250e+02,9.411545470356941223e-03
4.350798645019531250e+02,1.036051660776138306e-02
4.348561096191406250e+02,1.054017990827560425e-02
4.346323547363281250e+02,1.065025385469198227e-02
4.344085998535156250e+02,1.010501105338335037e-02
4.341848449707031250e+02,1.047459244728088379e-02
4.339610900878906250e+02,9.384174831211566925e-03
4.337373352050781250e+02,8.707141503691673279e-03
4.335135803222656250e+02,9.992977604269981384e-03
4.332898254394531250e+02,9.823771193623542786e-03
4.330660705566406250e+02,9.268024936318397522e-03
4.328423156738281250e+02,9.396623820066452026e-03
4.326185607910156250e+02,8.964898996055126190e-03
4.323948059082031250e+02,9.705721400678157806e-03
4.321710510253906250e+02,9.944557212293148041e-03
4.319472961425781250e+02,9.631026536226272583e-03
4.317235107421875000e+02,1.098051667213439941e-02
4.314997863769531250e+02,1.081004273146390915e-02
4.312760314941406250e+02,1.061143912374973297e-02
4.310522766113281250e+02,1.006455440074205399e-02
4.308285217285156250e+02,9.839287959039211273e-03
4.306047363281250000e+02,9.503570385277271271e-03
4.303809814453125000e+02,9.409689344465732574e-03
4.301572570800781250e+02,9.137248620390892029e-03
4.299335021972656250e+02,9.089097380638122559e-03
4.297097473144531250e+02,9.169390425086021423e-03
4.294859619140625000e+02,9.295981377363204956e-03
4.292622070312500000e+02,9.059365838766098022e-03
4.290384521484375000e+02,9.417512454092502594e-03
4.288147277832031250e+02,9.795028716325759888e-03
4.285909729003906250e+02,9.762297384440898895e-03
4.283671875000000000e+02,9.519389830529689789e-03
4.281434326171875000e+02,9.296447969973087311e-03
4.279196777343750000e+02,1.021028496325016022e-02
4.276959228515625000e+02,9.642497636377811432e-03
4.274721984863281250e+02,9.229778312146663666e-03
4.272484130859375000e+02,8.720949292182922363e-03
4.270246582031250000e+02,8.415404707193374634e-03
4.268009033203125000e+02,8.878564462065696716e-03
4.265771484375000000e+02,9.094428271055221558e-03
4.263533935546875000e+02,8.642409928143024445e-03
4.261296386718750000e+02,8.513242006301879883e-03
4.259058837890625000e+02,9.506761096417903900e-03
4.256821289062500000e+02,1.021636649966239929e-02
4.254583740234375000e+02,1.038089580833911896e-02
4.252346191406250000e+02,9.751399047672748566e-03
4.250108642578125000e+02,9.342431090772151947e-03
4.247871093750000000e+02,9.496666491031646729e-03
4.245633544921875000e+02,9.266182780265808105e-03
4.243395996093750000e+02,9.507585316896438599e-03
4.241158447265625000e+02,1.010324526578187943e-02
4.238920593261718750e+02,9.336531162261962891e-03
4.236683349609375000e+02,9.461148642003536224e-03
4.234445800781250000e+02,9.646499529480934143e-03
4.232208251953125000e+02,1.046964153647422791e-02
4.229970703125000000e+02,9.165762923657894135e-03
4.227733154296875000e+02,8.720625191926956177e-03
4.225495300292968750e+02,8.478724397718906403e-03
4.223258056640625000e+02,8.852337487041950226e-03
4.221020507812500000e+02,9.256500750780105591e-03
4.218782958984375000e+02,9.131821803748607635e-03
4.216545410156250000e+02,9.201207198202610016e-03
4.214307556152343750e+02,9.146393276751041412e-03
4.212070007324218750e+02,8.234255015850067139e-03
4.209832763671875000e+02,8.540328592061996460e-03
4.207595214843750000e+02,8.302710950374603271e-03
4.205357666015625000e+02,8.231749758124351501e-03
4.203119812011718750e+02,8.693837560713291168e-03
4.200882263183593750e+02,8.531021885573863983e-03
4.198644714355468750e+02,8.178088814020156860e-03
4.196407470703125000e+02,8.370490744709968567e-03
4.194169921875000000e+02,9.123411029577255249e-03
4.191932067871093750e+02,9.386177174746990204e-03
4.189694519042968750e+02,9.019381366670131683e-03
4.187456970214843750e+02,8.595600724220275879e-03
4.185219421386718750e+02,9.190735407173633575e-03
4.182982177734375000e+02,9.767699055373668671e-03
4.180744323730468750e+02,9.445059113204479218e-03
4.178506774902343750e+02,8.805037476122379303e-03
4.176269226074218750e+02,8.461851626634597778e-03
4.174031677246093750e+02,8.458817377686500549e-03
4.171794128417968750e+02,8.341629058122634888e-03
4.169556579589843750e+02,8.924942463636398315e-03
4.167319030761718750e+02,8.943403139710426331e-03
4.165081481933593750e+02,8.365777321159839630e-03
4.162843933105468750e+02,8.361722342669963837e-03
4.160606384277343750e+02,8.477353490889072418e-03
4.158368835449218750e+02,9.354406967759132385e-03
4.156131286621093750e+02,9.226905182003974915e-03
4.153893737792968750e+02,9.204841218888759613e-03
4.151656188964843750e+02,8.764482103288173676e-03
4.149418640136718750e+02,8.684204891324043274e-03
4.147180786132812500e+02,8.613144978880882263e-03
4.144943542480468750e+02,7.946766912937164307e-03
4.142705993652343750e+02,8.342056535184383392e-03
4.140468444824218750e+02,8.247357793152332306e-03
4.138230895996093750e+02,8.466036990284919739e-03
4.135993347167968750e+02,9.123333729803562164e-03
4.133755493164062500e+02,8.870267309248447418e-03
4.131518249511718750e+02,7.820934057235717773e-03
4.129280700683593750e+02,8.733555674552917480e-03
4.127043151855468750e+02,8.866177871823310852e-03
4.124805603027343750e+02,8.752937428653240204e-03
4.122567749023437500e+02,8.621787652373313904e-03
4.120330200195312500e+02,8.524646982550621033e-03
4.118092956542968750e+02,8.568271994590759277e-03
4.115855407714843750e+02,8.541447110474109650e-03
4.113617858886718750e+02,8.199320174753665924e-03
4.111380004882812500e+02,8.703440427780151367e-03
4.109142456054687500e+02,9.194991551339626312e-03
4.106904907226562500e+02,9.452939033508300781e-03
4.104667663574218750e+02,8.641389198601245880e-03
4.102430114746093750e+02,8.416266180574893951e-03
4.100192260742187500e+02,8.294184692203998566e-03
4.097954711914062500e+02,9.278078563511371613e-03
4.095717163085937500e+02,8.722610771656036377e-03
4.093479614257812500e+02,8.676972240209579468e-03
4.091242370605468750e+02,8.308879099786281586e-03
4.089004516601562500e+02,8.900705724954605103e-03
4.086766967773437500e+02,9.395424276590347290e-03
4.084529418945312500e+02,8.721324615180492401e-03
4.082291870117187500e+02,8.661781437695026398e-03
4.080054321289062500e+02,8.673862554132938385e-03
4.077816772460937500e+02,8.722365833818912506e-03
4.075579223632812500e+02,9.106920100748538971e-03
4.073341674804687500e+02,8.626778610050678253e-03
4.071104125976562500e+02,8.615606464445590973e-03
4.068866577148437500e+02,8.671656250953674316e-03
4.066629028320312500e+02,8.723706938326358795e-03
4.064391479492187500e+02,9.301698766648769379e-03
4.062153930664062500e+02,8.749994449317455292e-03
4.059916381835937500e+02,8.332974277436733246e-03
4.057678833007812500e+02,9.018243290483951569e-03
4.055440979003906250e+02,8.864222094416618347e-03
4.053203735351562500e+02,8.699127472937107086e-03
4.050966186523437500e+02,8.682377636432647705e-03
4.048728637695312500e+02,8.616527542471885681e-03
4.046491088867187500e+02,7.812418509274721146e-03
4.044253234863281250e+02,7.738587912172079086e-03
4.042015686035156250e+02,8.121400140225887299e-03
4.039778442382812500e+02,8.085357025265693665e-03
4.037540893554687500e+02,8.380213752388954163e-03
4.035303344726562500e+02,8.263058960437774658e-03
4.033065795898437500e+02,8.201982825994491577e-03
4.030827941894531250e+02,1.064110267907381058e-02
4.028590393066406250e+02,9.012938477098941803e-03
4.026353149414062500e+02,8.614578284323215485e-03
4.024115600585937500e+02,8.783713914453983307e-03
4.021878051757812500e+02,8.916716091334819794e-03
4.019640197753906250e+02,8.550907485187053680e-03
4.017402648925781250e+02,8.644616231322288513e-03
4.015165100097656250e+02,8.898681960999965668e-03
4.012927856445312500e+02,8.777616545557975769e-03
4.010690307617187500e+02,8.610690943896770477e-03
4.008452453613281250e+02,8.535281755030155182e-03
4.006214904785156250e+02,8.736801333725452423e-03
4.003977355957031250e+02,8.818334899842739105e-03
4.001739807128906250e+02,8.497956208884716034e-03
3.999502563476562500e+02,8.530837483704090118e-03
3.997264709472656250e+02,7.941818796098232269e-03
3.995027160644531250e+02,7.837605662643909454e-03
3.992789611816406250e+02,8.579105138778686523e-03
3.990552062988281250e+02,8.690115995705127716e-03
3.988314514160156250e+02,8.691322989761829376e-03
3.986076965332031250e+02,8.633627556264400482e-03
3.983839416503906250e+02,8.132055401802062988e-03
3.981601867675781250e+02,8.652035146951675415e-03
3.979364318847656250e+02,7.925204001367092133e-03
3.977126770019531250e+02,7.713787723332643509e-03
3.974889221191406250e+02,8.292471058666706085e-03
3.972651672363281250e+02,8.328027091920375824e-03
3.970414123535156250e+02,8.454621769487857819e-03
3.968176574707031250e+02,8.759546093642711639e-03
3.965939025878906250e+02,8.647511713206768036e-03
3.963701171875000000e+02,8.014141581952571869e-03
3.961463928222656250e+02,8.432835340499877930e-03
3.959226379394531250e+02,8.526984602212905884e-03
3.956988830566406250e+02,8.076140657067298889e-03
3.954751281738281250e+02,8.210334926843643188e-03
3.952513427734375000e+02,8.104605600237846375e-03
3.950275878906250000e+02,8.096459321677684784e-03
3.948038635253906250e+02,8.342827670276165009e-03
3.945801086425781250e+02,7.943979464471340179e-03
3.943563537597656250e+02,8.238319307565689087e-03
3.941325683593750000e+02,8.287536911666393280e-03
3.939088134765625000e+02,7.931686006486415863e-03
3.936850585937500000e+02,8.058329112827777863e-03
3.934613342285156250e+02,7.975731976330280304e-03
3.932375793457031250e+02,8.089545182883739471e-03
3.930138244628906250e+02,8.915767073631286621e-03
3.927900390625000000e+02,8.932177908718585968e-03
3.925662841796875000e+02,8.061219938099384308e-03
3.923425292968750000e+02,8.037793450057506561e-03
3.921188049316406250e+02,8.070081472396850586e-03
3.918950500488281250e+02,8.199104107916355133e-03
3.916712646484375000e+02,8.193590678274631500e-03
3.914475097656250000e+02,7.834207266569137573e-03
3.912237548828125000e+02,9.507266804575920105e-03
3.910000000000000000e+02,8.670977316796779633e-03
3.907762756347656250e+02,8.597983047366142273e-03
3.905524902343750000e+02,8.547904901206493378e-03
3.903287353515625000e+02,7.851094938814640045e-03
3.901049804687500000e+02,7.866010069847106934e-03
3.898812255859375000e+02,8.234906010329723358e-03
3.896574707031250000e+02,8.745231665670871735e-03
3.894337158203125000e+02,8.069290779531002045e-03
3.892099609375000000e+02,8.073109202086925507e-03
3.889862060546875000e+02,8.947241120040416718e-03
3.887624511718750000e+02,8.954666554927825928e-03
3.885386962890625000e+02,8.747909218072891235e-03
3.883149414062500000e+02,8.191965520381927490e-03
3.880911865234375000e+02,8.148768916726112366e-03
3.878674316406250000e+02,8.093777112662792206e-03
3.876436767578125000e+02,8.088630624115467072e-03
3.874199218750000000e+02,8.265123702585697174e-03
3.871961364746093750e+02,7.583614904433488846e-03
3.869724121093750000e+02,7.525697816163301468e-03
3.867486572265625000e+02,8.093002252280712128e-03
3.865249023437500000e+02,7.901731878519058228e-03
3.863011474609375000e+02,7.521149702370166779e-03
3.860773620605468750e+02,7.672161329537630081e-03
3.858536071777343750e+02,7.853145711123943329e-03
3.856298828125000000e+02,7.692615501582622528e-03
3.854061279296875000e+02,7.881337776780128479e-03
3.851823730468750000e+02,7.948897778987884521e-03
3.849585876464843750e+02,8.124725893139839172e-03
3.847348327636718750e+02,8.013701997697353363e-03
3.845110778808593750e+02,7.780579384416341782e-03
3.842873535156250000e+02,7.874285802245140076e-03
3.840635986328125000e+02,8.571832440793514252e-03
3.838398132324218750e+02,8.777560666203498840e-03
3.836160583496093750e+02,8.643854409456253052e-03
3.833923034667968750e+02,7.824307307600975037e-03
3.831685485839843750e+02,8.205262012779712677e-03
3.829448242187500000e+02,8.210839703679084778e-03
3.827210693359375000e+02,8.018988184630870819e-03
3.824972839355468750e+02,8.258517831563949585e-03
3.822735290527343750e+02,8.212583139538764954e-03
3.820497741699218750e+02,8.200225420296192169e-03
3.818260192871093750e+02,8.575242012739181519e-03
3.816022949218750000e+02,8.419899269938468933e-03
3.813785095214843750e+02,7.910912856459617615e-03
3.811547546386718750e+02,7.771343924105167389e-03
3.809309997558593750e+02,7.765904068946838379e-03
3.807072448730468750e+02,7.895243354141712189e-03
3.804834899902343750e+02,8.406328968703746796e-03
3.802597351074218750e+02,8.415631949901580811e-03
3.800359802246093750e+02,8.415472693741321564e-03
3.798122253417968750e+02,8.332766592502593994e-03
3.795884704589843750e+02,8.522371761500835419e-03
3.793647155761718750e+02,8.792763575911521912e-03
3.791409606933593750e+02,8.410719223320484161e-03
3.789172058105468750e+02,8.255159482359886169e-03
3.786934509277343750e+02,7.953112944960594177e-03
3.784696960449218750e+02,8.081474341452121735e-03
3.782459411621093750e+02,8.578657172620296478e-03
3.780221557617187500e+02,8.593277074396610260e-03
3.777984313964843750e+02,8.213167078793048859e-03
3.775746765136718750e+02,8.208096958696842194e-03
3.773509216308593750e+02,8.206883445382118225e-03
3.771271667480468750e+02,8.395937271416187286e-03
3.769033813476562500e+02,8.780829608440399170e-03
3.766796264648437500e+02,8.588946424424648285e-03
3.764559020996093750e+02,7.688861340284347534e-03
3.762321472167968750e+02,7.522964384406805038e-03
3.760083923339843750e+02,8.211977779865264893e-03
3.757846069335937500e+02,8.511167950928211212e-03
3.755608520507812500e+02,8.418984711170196533e-03
3.753370971679687500e+02,8.831423707306385040e-03
3.751133728027343750e+02,9.572344832122325897e-03
3.748896179199218750e+02,1.035455148667097092e-02
3.746658325195312500e+02,9.398542344570159912e-03
3.744420776367187500e+02,9.817255660891532898e-03
3.742183227539062500e+02,1.113946922123432159e-02
3.739945678710937500e+02,9.142043069005012512e-03
3.737708435058593750e+02,8.998383767902851105e-03
3.735470581054687500e+02,9.679302573204040527e-03
3.733233032226562500e+02,9.678140282630920410e-03
3.730995483398437500e+02,9.437317959964275360e-03
3.728757934570312500e+02,9.041109122335910797e-03
3.726520385742187500e+02,8.755477145314216614e-03
3.724283142089843750e+02,9.052202105522155762e-03
3.722045288085937500e+02,8.729844354093074799e-03
3.719807739257812500e+02,8.343579247593879700e-03
3.717570190429687500e+02,8.446949534118175507e-03
3.715332641601562500e+02,7.947896607220172882e-03
3.713095092773437500e+02,7.972412742674350739e-03
3.710857543945312500e+02,8.596010506153106689e-03
3.708619995117187500e+02,8.947798050940036774e-03
3.706382446289062500e+02,8.803467266261577606e-03
3.704144897460937500e+02,9.255456738173961639e-03
3.701907348632812500e+02,8.078076876699924469e-03
3.699669799804687500e+02,7.833831012248992920e-03
3.697432250976562500e+02,8.466586470603942871e-03
3.695194702148437500e+02,8.446168154478073120e-03
3.692957153320312500e+02,8.444566279649734497e-03
3.690719604492187500e+02,8.437773212790489197e-03
3.688481750488281250e+02,7.862485945224761963e-03
3.686244506835937500e+02,7.664647419005632401e-03
3.684006958007812500e+02,7.923775352537631989e-03
3.681769409179687500e+02,8.080943487584590912e-03
3.679531860351562500e+02,1.050209347158670425e-02
3.677294006347656250e+02,8.435998111963272095e-03
3.675056457519531250e+02,8.445590734481811523e-03
3.672819213867187500e+02,8.582822978496551514e-03
3.670581665039062500e+02,8.965257555246353149e-03
3.668344116210937500e+02,8.824669755995273590e-03
3.666106262207031250e+02,8.184547536075115204e-03
3.663868713378906250e+02,8.327492512762546539e-03
3.661631164550781250e+02,8.076317608356475830e-03
3.659393920898437500e+02,8.071265183389186859e-03
3.657156372070312500e+02,7.952081970870494843e-03
3.654918518066406250e+02,7.971414364874362946e-03
3.652680969238281250e+02,8.597516454756259918e-03
3.650443420410156250e+02,8.580365218222141266e-03
3.648205871582031250e+02,9.161937050521373749e-03
3.645968627929687500e+02,7.760988082736730576e-03
3.643730773925781250e+02,8.028637617826461792e-03
3.641493225097656250e+02,8.072248660027980804e-03
3.639255676269531250e+02,8.725062012672424316e-03
3.637018127441406250e+02,8.674685843288898468e-03
3.634780578613281250e+02,7.744453847408294678e-03
3.632543029785156250e+02,7.650714367628097534e-03
3.630305480957031250e+02,8.084236644208431244e-03
3.628067932128906250e+02,8.338990621268749237e-03
3.625830383300781250e+02,8.182715624570846558e-03
3.623592834472656250e+02,8.044220507144927979e-03
3.621355285644531250e+02,8.427816443145275116e-03
3.619117736816406250e+02,8.556154556572437286e-03
3.616880187988281250e+02,8.173607289791107178e-03
3.614642639160156250e+02,8.079718798398971558e-03
3.612405090332031250e+02,8.542080409824848175e-03
3.610167541503906250e+02,8.372970856726169586e-03
3.607929992675781250e+02,7.786841131746768951e-03
3.605692443847656250e+02,7.887968793511390686e-03
3.603454895019531250e+02,8.014613762497901917e-03
3.601217346191406250e+02,8.047793060541152954e-03
3.598979797363281250e+02,8.426835760474205017e-03
3.596741943359375000e+02,8.554273284971714020e-03
3.594504699707031250e+02,8.547972887754440308e-03
3.592267150878906250e+02,8.435882627964019775e-03
3.590029602050781250e+02,8.428369648754596710e-03
3.587792053222656250e+02,8.237982168793678284e-03
3.585554199218750000e+02,7.580270525068044662e-03
3.583316650390625000e+02,7.707594428211450577e-03
3.581079406738281250e+02,7.498144637793302536e-03
3.578841857910156250e+02,7.374172564595937729e-03
3.576604309082031250e+02,7.381832227110862732e-03
3.574366455078125000e+02,7.533841766417026520e-03
3.572128906250000000e+02,7.730322889983654022e-03
3.569891357421875000e+02,7.756814826279878616e-03
3.567654113769531250e+02,8.421240374445915222e-03
3.565416564941406250e+02,8.397320285439491272e-03
3.563178710937500000e+02,8.031448349356651306e-03
3.560941162109375000e+02,7.936551235616207123e-03
3.558703613281250000e+02,6.544667761772871017e-03
3.556466064453125000e+02,6.612608674913644791e-03
3.554228820800781250e+02,7.508012931793928146e-03
3.551990966796875000e+02,7.559034507721662521e-03
3.549753417968750000e+02,8.107231929898262024e-03
3.547515869140625000e+02,7.944603450596332550e-03
3.545278320312500000e+02,7.007289677858352661e-03
3.543040771484375000e+02,7.055813446640968323e-03
3.540803222656250000e+02,8.299347944557666779e-03
3.538565673828125000e+02,8.457533083856105804e-03
3.536328125000000000e+02,8.349753916263580322e-03
3.534090576171875000e+02,8.375481702387332916e-03
3.531853027343750000e+02,7.819301448762416840e-03
3.529615478515625000e+02,7.731939200311899185e-03
3.527377929687500000e+02,7.541166152805089951e-03
3.525140380859375000e+02,7.425324991345405579e-03
3.522902832031250000e+02,7.432374637573957443e-03
3.520665283203125000e+02,7.539677433669567108e-03
3.518427734375000000e+02,8.031987585127353668e-03
3.516190185546875000e+02,8.137689903378486633e-03
3.513952636718750000e+02,7.942530326545238495e-03
3.511715087890625000e+02,7.766066584736108780e-03
3.509477539062500000e+02,7.964196614921092987e-03
3.507239990234375000e+02,8.207927457988262177e-03
3.505002136230468750e+02,8.315078914165496826e-03
3.502764892578125000e+02,8.032876066863536835e-03
3.500527343750000000e+02,7.924349047243595123e-03
3.498289794921875000e+02,8.021236397325992584e-03
3.496052246093750000e+02,7.813124917447566986e-03
3.493814392089843750e+02,7.588128093630075455e-03
3.491576843261718750e+02,7.675999775528907776e-03
3.489339599609375000e+02,8.122372440993785858e-03
3.487102050781250000e+02,8.586958050727844238e-03
3.484864501953125000e+02,8.437268435955047607e-03
3.482626647949218750e+02,8.139920420944690704e-03
3.480389099121093750e+02,8.257263340055942535e-03
3.478151550292968750e+02,8.227996528148651123e-03
3.475914306640625000e+02,7.949064485728740692e-03
3.473676757812500000e+02,7.948710583150386810e-03
3.471438903808593750e+02,7.892513647675514221e-03
3.469201354980468750e+02,7.389208767563104630e-03
3.466963806152343750e+02,7.599323056638240814e-03
3.464726257324218750e+02,8.435964584350585938e-03
3.462489013671875000e+02,8.483342826366424561e-03
3.460251159667968750e+02,7.972056046128273010e-03
3.458013610839843750e+02,7.958260364830493927e-03
3.455776062011718750e+02,7.809130940586328506e-03
3.453538513183593750e+02,7.853864692151546478e-03
3.451300964355468750e+02,7.848972454667091370e-03
3.449063415527343750e+02,7.838555611670017242e-03
3.446825866699218750e+02,8.140157908201217651e-03
3.444588317871093750e+02,8.073836565017700195e-03
3.442350769042968750e+02,8.081294596195220947e-03
3.440113220214843750e+02,8.145998232066631317e-03
3.437875671386718750e+02,8.125009946525096893e-03
3.435638122558593750e+02,7.923980243504047394e-03
3.433400573730468750e+02,7.695709355175495148e-03
3.431163024902343750e+02,8.018616586923599243e-03
3.428925476074218750e+02,8.445301093161106110e-03
3.426687622070312500e+02,8.101537823677062988e-03
3.424450378417968750e+02,7.464575581252574921e-03
3.422212829589843750e+02,7.731012534350156784e-03
3.419975280761718750e+02,8.069679141044616699e-03
3.417737731933593750e+02,8.014486171305179596e-03
3.415500183105468750e+02,8.014263585209846497e-03
3.413262329101562500e+02,7.987224496901035309e-03
3.411025085449218750e+02,7.755842525511980057e-03
3.408787536621093750e+02,7.516539655625820160e-03
3.406549987792968750e+02,7.321947254240512848e-03
3.404312438964843750e+02,7.024660240858793259e-03
3.402074584960937500e+02,7.415745407342910767e-03
3.399837036132812500e+02,7.920136675238609314e-03
3.397599792480468750e+02,8.274869993329048157e-03
3.395362243652343750e+02,8.230981417000293732e-03
3.393124694824218750e+02,7.898941636085510254e-03
3.390886840820312500e+02,7.898941636085510254e-03
3.388649291992187500e+02,7.897370494902133942e-03
3.386411743164062500e+02,7.878337986767292023e-03
3.384174499511718750e+02,7.862609811127185822e-03
3.381936950683593750e+02,7.864730432629585266e-03
3.379699096679687500e+02,8.533067069947719574e-03
3.377461547851562500e+02,8.550322614610195160e-03
3.375223999023437500e+02,8.318224921822547913e-03
3.372986450195312500e+02,8.291691541671752930e-03
3.370749206542968750e+02,7.869245484471321106e-03
3.368511352539062500e+02,7.833855226635932922e-03
3.366273803710937500e+02,7.826750166714191437e-03
3.364036254882812500e+02,7.766700349748134613e-03
3.361798706054687500e+02,7.790075615048408508e-03
3.359561157226562500e+02,8.007637225091457367e-03
3.357323608398437500e+02,7.645646110177040100e-03
3.355086059570312500e+02,7.257846649736166000e-03
3.352848510742187500e+02,6.359715480357408524e-03
3.350610961914062500e+02,6.473677232861518860e-03
3.348373413085937500e+02,7.590021472424268723e-03
3.346135864257812500e+02,6.425986066460609436e-03
3.343898315429687500e+02,6.121145095676183701e-03
3.341660766601562500e+02,7.032036315649747849e-03
3.339423217773437500e+02,8.363281376659870148e-03
3.337185668945312500e+02,8.192208595573902130e-03
3.334947814941406250e+02,6.993481423705816269e-03
3.332710571289062500e+02,6.684163585305213928e-03
3.330473022460937500e+02,6.238845642656087875e-03
3.328235473632812500e+02,6.475450471043586731e-03
3.325997924804687500e+02,6.505692377686500549e-03
3.323760070800781250e+02,6.007628049701452255e-03
3.321522521972656250e+02,5.458496045321226120e-03
3.319285278320312500e+02,5.889725871384143829e-03
3.317047729492187500e+02,6.079972255975008011e-03
3.314810180664062500e+02,5.898837931454181671e-03
3.312572631835937500e+02,5.590549670159816742e-03
3.310334777832031250e+02,6.570226512849330902e-03
3.308097229003906250e+02,5.575407296419143677e-03
3.305859985351562500e+02,5.220283754169940948e-03
3.303622436523437500e+02,5.924443714320659637e-03
3.301384887695312500e+02,5.941717885434627533e-03
3.299147033691406250e+02,5.836917553097009659e-03
3.296909484863281250e+02,4.816969856619834900e-03
3.294671936035156250e+02,5.406314507126808167e-03
3.292434692382812500e+02,6.391671951860189438e-03
3.290197143554687500e+02,6.460076197981834412e-03
3.287959289550781250e+02,6.234149448573589325e-03
3.285721740722656250e+02,5.945090670138597488e-03
3.283484191894531250e+02,5.995040759444236755e-03
3.281246643066406250e+02,5.976601038128137589e-03
3.279009399414062500e+02,6.100928876549005508e-03
3.276771545410156250e+02,5.518923513591289520e-03
3.274533996582031250e+02,5.217875819653272629e-03
3.272296447753906250e+02,5.946345161646604538e-03
3.270058898925781250e+02,5.374879576265811920e-03
3.267821350097656250e+02,3.839085809886455536e-03
3.265583801269531250e+02,4.113365430384874344e-03
3.263346252441406250e+02,5.119257606565952301e-03
3.261108703613281250e+02,4.533893428742885590e-03
3.258871154785156250e+02,4.547878168523311615e-03
3.256633605957031250e+02,4.894889891147613525e-03
3.254396057128906250e+02,3.883450757712125778e-03
3.252158508300781250e+02,3.978710155934095383e-03
3.249920959472656250e+02,4.900607280433177948e-03
3.247683410644531250e+02,5.122779868543148041e-03
3.245445861816406250e+02,5.187576171010732651e-03
3.243208007812500000e+02,4.436492919921875000e-03
3.240970764160156250e+02,4.118106793612241745e-03
3.238733215332031250e+02,4.085263237357139587e-03
3.236495666503906250e+02,3.817456308752298355e-03
3.234258117675781250e+02,3.994594328105449677e-03
3.232020263671875000e+02,4.849088843911886215e-03
3.229782714843750000e+02,4.534822888672351837e-03
3.227545471191406250e+02,4.538575652986764908e-03
3.225307922363281250e+02,5.377918481826782227e-03
3.223070373535156250e+02,4.422916099429130554e-03
3.220832519531250000e+02,4.045023117214441299e-03
3.218594970703125000e+02,4.382343031466007233e-03
3.216357421875000000e+02,4.748072475194931030e-03
3.214120178222656250e+02,4.049089737236499786e-03
3.211882629394531250e+02,4.034781828522682190e-03
3.209645080566406250e+02,4.421354271471500397e-03
3.207407226562500000e+02,4.946327768266201019e-03
3.205169677734375000e+02,4.825954325497150421e-03
3.202932128906250000e+02,4.284081049263477325e-03
3.200694885253906250e+02,4.589210264384746552e-03
3.198457336425781250e+02,4.620999097824096680e-03
3.196219482421875000e+02,4.846188239753246307e-03
3.193981933593750000e+02,4.847575910389423370e-03
3.191744384765625000e+02,4.707580897957086563e-03
3.189506835937500000e+02,4.245612304657697678e-03
3.187269592285156250e+02,4.613533616065979004e-03
3.185031738281250000e+02,4.648128058761358261e-03
3.182794189453125000e+02,4.007116425782442093e-03
3.180556640625000000e+02,4.165829159319400787e-03
3.178319091796875000e+02,4.475027322769165039e-03
3.176081542968750000e+02,4.285977222025394440e-03
